MGI Gene/Marker ID,Symbol,Name,Chr,Qualifier,Annotated Term,Context,Proteoform,Evidence,Inferred From,Reference(s)
MGI:104742,Kcnj3,"potassium inwardly-rectifying channel, subfamily J, member 3",2,contributes_to,inward rectifier potassium channel activity,,,ISO,P48549 ,J:164563 
MGI:104742,Kcnj3,"potassium inwardly-rectifying channel, subfamily J, member 3",2,,voltage-gated ion channel activity,,,IEA,KW-0851 ,J:60000 
MGI:104743,Kcnj4,"potassium inwardly-rectifying channel, subfamily J, member 4",15,,inward rectifier potassium channel activity,,,IBA,PTN000205946 ,J:265628 
MGI:104743,Kcnj4,"potassium inwardly-rectifying channel, subfamily J, member 4",15,,voltage-gated ion channel activity,,,IEA,KW-0851 ,J:60000 
MGI:104755,Kcnj5,"potassium inwardly-rectifying channel, subfamily J, member 5",9,,G-protein activated inward rectifier potassium channel activity,,,IEA,IPR003277 ,J:72247 
MGI:104755,Kcnj5,"potassium inwardly-rectifying channel, subfamily J, member 5",9,,inward rectifier potassium channel activity,,,IBA,PTN000205946 ,J:265628 
MGI:104755,Kcnj5,"potassium inwardly-rectifying channel, subfamily J, member 5",9,contributes_to,inward rectifier potassium channel activity,,,ISO,P48544 ,J:164563 
MGI:104755,Kcnj5,"potassium inwardly-rectifying channel, subfamily J, member 5",9,,voltage-gated ion channel activity,,,IEA,KW-0851 ,J:60000 
MGI:104755,Kcnj5,"potassium inwardly-rectifying channel, subfamily J, member 5",9,,voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization,,,ISO,P48544 ,J:164563 
MGI:104781,Kcnj6,"potassium inwardly-rectifying channel, subfamily J, member 6",16,,G-protein activated inward rectifier potassium channel activity,,,IDA,,J:29320 
MGI:104781,Kcnj6,"potassium inwardly-rectifying channel, subfamily J, member 6",16,,inward rectifier potassium channel activity,,,IBA,PTN000205946 ,J:265628 
MGI:104781,Kcnj6,"potassium inwardly-rectifying channel, subfamily J, member 6",16,,voltage-gated ion channel activity,,,IEA,KW-0851 ,J:60000 
MGI:1100508,Kcnj8,"potassium inwardly-rectifying channel, subfamily J, member 8",6,,ATP-activated inward rectifier potassium channel activity,,,IBA,PTN002272574 ,J:265628 
MGI:1100508,Kcnj8,"potassium inwardly-rectifying channel, subfamily J, member 8",6,,ATP-activated inward rectifier potassium channel activity,,,ISO,RGD:2960 ,J:155856 
MGI:1100508,Kcnj8,"potassium inwardly-rectifying channel, subfamily J, member 8",6,,ATP-activated inward rectifier potassium channel activity,,,ISO,Q15842 ,J:164563 
MGI:1100508,Kcnj8,"potassium inwardly-rectifying channel, subfamily J, member 8",6,,ATPase-coupled cation transmembrane transporter activity,,,ISO,RGD:2960 ,J:155856 
MGI:1100508,Kcnj8,"potassium inwardly-rectifying channel, subfamily J, member 8",6,,inward rectifier potassium channel activity,,,IBA,PTN000205946 ,J:265628 
MGI:1100508,Kcnj8,"potassium inwardly-rectifying channel, subfamily J, member 8",6,,voltage-gated ion channel activity,,,IEA,KW-0851 ,J:60000 
MGI:1100508,Kcnj8,"potassium inwardly-rectifying channel, subfamily J, member 8",6,,voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization,,,ISO,Q15842 ,J:164563 
MGI:108007,Kcnj9,"potassium inwardly-rectifying channel, subfamily J, member 9",1,,G-protein activated inward rectifier potassium channel activity,,,IEA,IPR003276 ,J:72247 
MGI:108007,Kcnj9,"potassium inwardly-rectifying channel, subfamily J, member 9",1,,inward rectifier potassium channel activity,,,IBA,PTN000205946 ,J:265628 
MGI:108007,Kcnj9,"potassium inwardly-rectifying channel, subfamily J, member 9",1,,voltage-gated ion channel activity,,,IEA,KW-0851 ,J:60000 
MGI:1194504,Kcnj10,"potassium inwardly-rectifying channel, subfamily J, member 10",1,,inward rectifier potassium channel activity,,,IBA,PTN000205946 ,J:265628 
MGI:1194504,Kcnj10,"potassium inwardly-rectifying channel, subfamily J, member 10",1,,inward rectifier potassium channel activity,"happens in dorsal root ganglion,happens in perineuronal satellite cell",,IMP,MGI:2182467 ,J:159727 
MGI:1194504,Kcnj10,"potassium inwardly-rectifying channel, subfamily J, member 10",1,,inward rectifier potassium channel activity,"happens in hippocampus,happens in astrocyte",,IMP,MGI:2182467 ,J:155644 
MGI:1194504,Kcnj10,"potassium inwardly-rectifying channel, subfamily J, member 10",1,,inward rectifier potassium channel activity,,,ISO,Q9JM63 ,J:73065 
MGI:1194504,Kcnj10,"potassium inwardly-rectifying channel, subfamily J, member 10",1,,potassium channel activity,,,IDA,,J:48437 
MGI:1194504,Kcnj10,"potassium inwardly-rectifying channel, subfamily J, member 10",1,,voltage-gated ion channel activity,,,IEA,KW-0851 ,J:60000 
MGI:107501,Kcnj11,"potassium inwardly rectifying channel, subfamily J, member 11",7,,ATP-activated inward rectifier potassium channel activity,,,IBA,PTN000924954 ,J:265628 
MGI:107501,Kcnj11,"potassium inwardly rectifying channel, subfamily J, member 11",7,,ATP-activated inward rectifier potassium channel activity,,,IDA,,J:135498 
MGI:107501,Kcnj11,"potassium inwardly rectifying channel, subfamily J, member 11",7,,ATP-activated inward rectifier potassium channel activity,,,ISO,RGD:69247 ,J:155856 
MGI:107501,Kcnj11,"potassium inwardly rectifying channel, subfamily J, member 11",7,,ATPase-coupled cation transmembrane transporter activity,,,ISO,RGD:69247 ,J:155856 
MGI:107501,Kcnj11,"potassium inwardly rectifying channel, subfamily J, member 11",7,,inward rectifier potassium channel activity,,,IBA,PTN000205946 ,J:265628 
MGI:107501,Kcnj11,"potassium inwardly rectifying channel, subfamily J, member 11",7,,voltage-gated ion channel activity,,,IEA,KW-0851 ,J:60000 
MGI:107501,Kcnj11,"potassium inwardly rectifying channel, subfamily J, member 11",7,,voltage-gated potassium channel activity,,,ISO,Q14654 ,J:164563 
MGI:108495,Kcnj12,"potassium inwardly-rectifying channel, subfamily J, member 12",11,,inward rectifier potassium channel activity,,,IBA,PTN000205946 ,J:265628 
MGI:108495,Kcnj12,"potassium inwardly-rectifying channel, subfamily J, member 12",11,,inward rectifier potassium channel activity,,,ISO,Q14500 ,J:164563 
MGI:108495,Kcnj12,"potassium inwardly-rectifying channel, subfamily J, member 12",11,,voltage-gated ion channel activity,,,IEA,KW-0851 ,J:60000 
MGI:3781032,Kcnj13,"potassium inwardly-rectifying channel, subfamily J, member 13",1,,inward rectifier potassium channel activity,,,IBA,PTN000205946 ,J:265628 
MGI:3781032,Kcnj13,"potassium inwardly-rectifying channel, subfamily J, member 13",1,,voltage-gated ion channel activity,,,IEA,KW-0851 ,J:60000 
MGI:2384820,Kcnj14,"potassium inwardly-rectifying channel, subfamily J, member 14",7,,inward rectifier potassium channel activity,,,IBA,PTN000205946 ,J:265628 
MGI:2384820,Kcnj14,"potassium inwardly-rectifying channel, subfamily J, member 14",7,,inward rectifier potassium channel activity,,,ISO,RGD:628872 ,J:155856 
MGI:2384820,Kcnj14,"potassium inwardly-rectifying channel, subfamily J, member 14",7,,voltage-gated ion channel activity,,,IEA,KW-0851 ,J:60000 
MGI:1310000,Kcnj15,"potassium inwardly-rectifying channel, subfamily J, member 15",16,,inward rectifier potassium channel activity,,,IBA,PTN000205946 ,J:265628 
MGI:1310000,Kcnj15,"potassium inwardly-rectifying channel, subfamily J, member 15",16,,inward rectifier potassium channel activity,,,ISO,RGD:621662 ,J:155856 
MGI:1310000,Kcnj15,"potassium inwardly-rectifying channel, subfamily J, member 15",16,,potassium channel activity,,,IDA,,J:53870 
MGI:1310000,Kcnj15,"potassium inwardly-rectifying channel, subfamily J, member 15",16,,voltage-gated ion channel activity,,,IEA,KW-0851 ,J:60000 
MGI:1314842,Kcnj16,"potassium inwardly-rectifying channel, subfamily J, member 16",11,,inward rectifier potassium channel activity,,,IBA,PTN000205946 ,J:265628 
MGI:1314842,Kcnj16,"potassium inwardly-rectifying channel, subfamily J, member 16",11,,voltage-gated ion channel activity,,,IEA,KW-0851 ,J:60000 
MGI:109322,Kcnk1,"potassium channel, subfamily K, member 1",8,,inward rectifier potassium channel activity,,,IDA,,J:38116 
MGI:109322,Kcnk1,"potassium channel, subfamily K, member 1",8,,potassium channel activity,,,IDA,,J:95306 
MGI:109322,Kcnk1,"potassium channel, subfamily K, member 1",8,,potassium channel activity,,,ISO,O00180 ,J:164563 
MGI:109322,Kcnk1,"potassium channel, subfamily K, member 1",8,,potassium ion leak channel activity,,,IBA,PTN000108561 ,J:265628 
MGI:109322,Kcnk1,"potassium channel, subfamily K, member 1",8,,potassium ion leak channel activity,,,ISO,RGD:621447 ,J:155856 
MGI:109322,Kcnk1,"potassium channel, subfamily K, member 1",8,,potassium ion leak channel activity,,,ISO,O00180 ,J:164563 
MGI:109322,Kcnk1,"potassium channel, subfamily K, member 1",8,,sodium channel activity,,,ISO,O00180 ,J:164563 
MGI:109366,Kcnk2,"potassium channel, subfamily K, member 2",1,,outward rectifier potassium channel activity,,,IBA,PTN000108905 ,J:265628 
MGI:109366,Kcnk2,"potassium channel, subfamily K, member 2",1,,outward rectifier potassium channel activity,,,ISO,RGD:621448 ,J:155856 
MGI:109366,Kcnk2,"potassium channel, subfamily K, member 2",1,,potassium channel activity,,,IEA,IPR003280 IPR003976 ,J:72247 
MGI:109366,Kcnk2,"potassium channel, subfamily K, member 2",1,,potassium channel activity,,,IEA,KW-0631 ,J:60000 
MGI:109366,Kcnk2,"potassium channel, subfamily K, member 2",1,,potassium ion leak channel activity,,,IBA,PTN000108561 ,J:265628 
MGI:109366,Kcnk2,"potassium channel, subfamily K, member 2",1,,potassium ion leak channel activity,,,ISO,RGD:621448 ,J:155856 
MGI:109366,Kcnk2,"potassium channel, subfamily K, member 2",1,,voltage-gated potassium channel activity,,,IDA,,J:72776 
MGI:1100509,Kcnk3,"potassium channel, subfamily K, member 3",5,,ion channel activity,,,ISO,O14649 ,J:164563 
MGI:1100509,Kcnk3,"potassium channel, subfamily K, member 3",5,,open rectifier potassium channel activity,,,ISO,RGD:61997 ,J:155856 
MGI:1100509,Kcnk3,"potassium channel, subfamily K, member 3",5,,potassium channel activity,,,IEA,IPR003092 IPR003280 ,J:72247 
MGI:1100509,Kcnk3,"potassium channel, subfamily K, member 3",5,,potassium channel activity,,,IEA,KW-0631 ,J:60000 
MGI:1100509,Kcnk3,"potassium channel, subfamily K, member 3",5,,potassium ion leak channel activity,,,IBA,PTN000108561 ,J:265628 
MGI:1100509,Kcnk3,"potassium channel, subfamily K, member 3",5,,potassium ion leak channel activity,,,ISO,O14649 ,J:164563 
MGI:1298234,Kcnk4,"potassium channel, subfamily K, member 4",19,,mechanosensitived potassium channel activity,,,ISO,RGD:621449 ,J:155856 
MGI:1298234,Kcnk4,"potassium channel, subfamily K, member 4",19,,mechanosensitived potassium channel activity,,,ISO,Q9NYG8 ,J:164563 
MGI:1298234,Kcnk4,"potassium channel, subfamily K, member 4",19,,potassium channel activity,,,ISO,RGD:621449 ,J:155856 
MGI:1298234,Kcnk4,"potassium channel, subfamily K, member 4",19,,potassium channel activity,,,ISO,Q9NYG8 ,J:164563 
MGI:1298234,Kcnk4,"potassium channel, subfamily K, member 4",19,,potassium ion leak channel activity,,,IBA,PTN000108561 ,J:265628 
MGI:1298234,Kcnk4,"potassium channel, subfamily K, member 4",19,,temperature-gated cation channel activity,,,ISO,RGD:621449 ,J:155856 
MGI:1298234,Kcnk4,"potassium channel, subfamily K, member 4",19,,voltage-gated ion channel activity,,,IEA,KW-0851 ,J:60000 
MGI:1336175,Kcnk5,"potassium channel, subfamily K, member 5",14,,potassium channel activity,,,IDA,,J:177439 
MGI:1336175,Kcnk5,"potassium channel, subfamily K, member 5",14,,potassium ion leak channel activity,,,IBA,PTN000108561 ,J:265628 
MGI:1336175,Kcnk5,"potassium channel, subfamily K, member 5",14,,voltage-gated potassium channel activity,,,IDA,,J:163889 
MGI:1891291,Kcnk6,"potassium inwardly-rectifying channel, subfamily K, member 6",7,,potassium channel activity,,,ISO,RGD:621450 ,J:155856 
MGI:1891291,Kcnk6,"potassium inwardly-rectifying channel, subfamily K, member 6",7,,potassium ion leak channel activity,,,IBA,PTN000108561 ,J:265628 
MGI:1341841,Kcnk7,"potassium channel, subfamily K, member 7",19,,potassium channel activity,,,ISS,,J:63233 
MGI:1341841,Kcnk7,"potassium channel, subfamily K, member 7",19,,potassium ion leak channel activity,,,IBA,PTN000108561 ,J:265628 
MGI:1341841,Kcnk7,"potassium channel, subfamily K, member 7",19,,voltage-gated ion channel activity,,,IEA,KW-0851 ,J:60000 
MGI:3521816,Kcnk9,"potassium channel, subfamily K, member 9",15,,potassium channel activity,,,ISO,Q9NPC2 ,J:73065 
MGI:3521816,Kcnk9,"potassium channel, subfamily K, member 9",15,,potassium ion leak channel activity,,,IBA,PTN000108561 ,J:265628 
MGI:3521816,Kcnk9,"potassium channel, subfamily K, member 9",15,,voltage-gated potassium channel activity,,,IDA,,J:163889 
MGI:1919508,Kcnk10,"potassium channel, subfamily K, member 10",12,,potassium channel activity,,,ISO,RGD:619732 ,J:155856 
MGI:1919508,Kcnk10,"potassium channel, subfamily K, member 10",12,,potassium ion leak channel activity,,,IBA,PTN000108561 ,J:265628 
MGI:2684043,Kcnk12,"potassium channel, subfamily K, member 12",17,,potassium ion leak channel activity,,,IBA,PTN000108561 ,J:265628 
MGI:2384976,Kcnk13,"potassium channel, subfamily K, member 13",12,,potassium channel activity,,,IEA,IPR003280 IPR005410 ,J:72247 
MGI:2384976,Kcnk13,"potassium channel, subfamily K, member 13",12,,potassium channel activity,,,IEA,KW-0631 ,J:60000 
MGI:2384976,Kcnk13,"potassium channel, subfamily K, member 13",12,,potassium ion leak channel activity,,,IBA,PTN000108561 ,J:265628 
MGI:2384976,Kcnk13,"potassium channel, subfamily K, member 13",12,,voltage-gated ion channel activity,,,IEA,KW-0851 ,J:60000 
MGI:2675209,Kcnk15,"potassium channel, subfamily K, member 15",2,NOT,potassium channel activity,,,ISO,NM_022358 ,J:73065 
MGI:2675209,Kcnk15,"potassium channel, subfamily K, member 15",2,,potassium ion leak channel activity,,,IBA,PTN000108561 ,J:265628 
MGI:1921821,Kcnk16,"potassium channel, subfamily K, member 16",14,,potassium channel activity,,,ISO,Q96T55 ,J:73065 
MGI:1921821,Kcnk16,"potassium channel, subfamily K, member 16",14,,potassium ion leak channel activity,,,IBA,PTN000108561 ,J:265628 
MGI:2685627,Kcnk18,"potassium channel, subfamily K, member 18",19,,calcium-activated potassium channel activity,,,IDA,,J:90661 J:166001 
MGI:2685627,Kcnk18,"potassium channel, subfamily K, member 18",19,,outward rectifier potassium channel activity,,,IBA,PTN000108684 ,J:265628 
MGI:2685627,Kcnk18,"potassium channel, subfamily K, member 18",19,,outward rectifier potassium channel activity,,,ISO,Q7Z418 ,J:164563 
MGI:2685627,Kcnk18,"potassium channel, subfamily K, member 18",19,,potassium channel activity,,,IEA,IPR003092 IPR003280 ,J:72247 
MGI:2685627,Kcnk18,"potassium channel, subfamily K, member 18",19,,potassium channel activity,,,IEA,KW-0631 ,J:60000 
MGI:2685627,Kcnk18,"potassium channel, subfamily K, member 18",19,,potassium ion leak channel activity,,,IBA,PTN000108561 ,J:265628 
MGI:99923,Kcnma1,"potassium large conductance calcium-activated channel, subfamily M, alpha member 1",14,,calcium-activated potassium channel activity,,,IBA,PTN002224803 ,J:265628 
MGI:99923,Kcnma1,"potassium large conductance calcium-activated channel, subfamily M, alpha member 1",14,,calcium-activated potassium channel activity,,,IDA,,J:13395 J:57916 J:104394 J:118875 
MGI:99923,Kcnma1,"potassium large conductance calcium-activated channel, subfamily M, alpha member 1",14,,calcium-activated potassium channel activity,,PR:Q08460-1,IDA,,J:102457 
MGI:99923,Kcnma1,"potassium large conductance calcium-activated channel, subfamily M, alpha member 1",14,,calcium-activated potassium channel activity,,PR:Q08460-4,IDA,,J:102457 
MGI:99923,Kcnma1,"potassium large conductance calcium-activated channel, subfamily M, alpha member 1",14,,calcium-activated potassium channel activity,,,IGI,MGI:1334203 MGI:1913272 ,J:82065 
MGI:99923,Kcnma1,"potassium large conductance calcium-activated channel, subfamily M, alpha member 1",14,,calcium-activated potassium channel activity,"happens in detrusor muscle of bladder,happens in smooth muscle cell",,IMP,MGI:3053849 ,J:92539 
MGI:99923,Kcnma1,"potassium large conductance calcium-activated channel, subfamily M, alpha member 1",14,,calcium-activated potassium channel activity,,,ISO,RGD:620715 ,J:155856 
MGI:99923,Kcnma1,"potassium large conductance calcium-activated channel, subfamily M, alpha member 1",14,,calcium-activated potassium channel activity,,,ISO,Q12791 ,J:164563 
MGI:99923,Kcnma1,"potassium large conductance calcium-activated channel, subfamily M, alpha member 1",14,,ion channel activity,,,IEA,IPR005821 ,J:72247 
MGI:99923,Kcnma1,"potassium large conductance calcium-activated channel, subfamily M, alpha member 1",14,,large conductance calcium-activated potassium channel activity,,,IBA,PTN002224803 ,J:265628 
MGI:99923,Kcnma1,"potassium large conductance calcium-activated channel, subfamily M, alpha member 1",14,,large conductance calcium-activated potassium channel activity,"happens in parotid gland,happens in acinar cell",,IDA,,J:82065 
